account_id,customer_id,account_type,open_date,status,balance
569,1258,Credit Card,2025-07-03,Active,26021.52
570,701,Credit Card,2023-01-02,Active,83783.88
571,161,Investment,2024-10-11,Closed,51357.52
572,2622,Savings,2024-01-30,Active,137170.78
573,3165,Investment,2022-01-09,Active,33022.85
574,4976,Investment,2023-01-30,Closed,96381.49
575,2188,Investment,2022-08-14,Active,67148.75
576,4994,Checking,2025-05-10,Closed,124605.33
577,674,Checking,2024-09-26,Active,68684.68
578,3070,Checking,2023-01-29,Active,86101.7
579,2272,Checking,2022-09-05,Active,90800.29
580,1354,Savings,2022-11-26,Active,64701.88
581,2258,Savings,2024-06-23,Active,77843.71
582,2756,Investment,2024-09-19,Active,66276.23
583,3559,Investment,2022-12-19,Active,87561.16
584,301,Checking,2023-09-13,Active,49258.47
585,2158,Savings,2024-08-21,Active,33786.94
586,3539,Investment,2024-01-05,Closed,15726.36
587,3364,Savings,2025-06-28,Active,109025.64
588,4770,Checking,2022-06-29,Closed,61034.84
589,1975,Checking,2022-09-04,Active,31971.1
590,4864,Investment,2023-08-08,Active,149119.35
591,392,Checking,2021-08-13,Active,96695.63
592,3788,Savings,2023-07-21,Active,92376.95
593,2154,Checking,2022-05-08,Active,104288.04
594,3963,Savings,2021-10-01,Active,141416.35
595,3837,Credit Card,2023-10-22,Closed,38557.07
596,1829,Credit Card,2022-12-03,Closed,46698.58
597,3224,Credit Card,2023-12-30,Active,70405.15
598,2573,Savings,2021-11-07,Active,80692.8
599,3055,Checking,2022-12-17,Active,73154.67
600,4898,Investment,2022-09-10,Active,139230.92
601,801,Investment,2024-08-31,Closed,7124.54
602,4350,Credit Card,2025-05-03,Active,116615.85
603,3364,Savings,2021-12-10,Active,111378.7
604,2474,Checking,2023-06-29,Active,3227.31
605,834,Investment,2022-05-31,Closed,95222.98
606,787,Investment,2022-06-06,Closed,108194.46
607,2012,Checking,2022-08-19,Active,107189.84
608,4686,Checking,2022-11-28,Active,75147.4
609,2322,Investment,2023-02-03,Active,18837.85
610,209,Investment,2022-01-27,Active,3384.6
611,3770,Checking,2022-12-14,Active,113817.78
612,3591,Checking,2025-03-16,Closed,69271.78
613,2210,Checking,2024-03-22,Closed,81677.91
614,4894,Credit Card,2021-12-31,Active,102145.66
615,3260,Savings,2024-12-12,Active,112514.54
616,2992,Savings,2024-03-30,Closed,67052.86
617,2048,Savings,2022-12-24,Closed,73277.65
618,1968,Credit Card,2023-01-24,Closed,7298.58
619,474,Savings,2023-07-20,Active,80329.78
620,1757,Checking,2022-07-08,Active,34957.35
621,2830,Checking,2025-08-07,Active,92007.72
622,610,Savings,2022-07-12,Active,90738.35
623,2539,Investment,2021-12-04,Active,146349.31
624,1858,Investment,2023-06-05,Active,47390.41
625,4652,Investment,2023-04-28,Active,142628.76
626,2196,Checking,2023-12-02,Active,105687.25
627,91,Checking,2024-09-22,Closed,101194.89
628,1871,Credit Card,2025-07-06,Closed,126600.39
629,4594,Savings,2025-07-25,Closed,123742.13
630,4208,Credit Card,2021-12-23,Active,142313.24
631,3401,Investment,2022-05-01,Active,106277.53
632,560,Investment,2021-10-17,Closed,140876.66
633,850,Savings,2021-07-01,Active,143558.65
634,1362,Credit Card,2021-06-04,Active,48679.56
635,1304,Investment,2025-07-07,Active,138529.3
636,4798,Savings,2023-09-29,Active,121596.79
637,2508,Credit Card,2023-03-19,Closed,144582.27
638,2236,Credit Card,2023-02-13,Active,27539.09
639,2598,Credit Card,2022-07-28,Active,16851.63
640,800,Credit Card,2025-06-21,Active,32467.46
641,3688,Checking,2022-01-20,Active,22085.48
642,1689,Checking,2024-02-06,Active,66961.59
643,3514,Credit Card,2023-11-17,Active,80790.15
644,2290,Investment,2025-11-01,Active,39395.53
645,1103,Checking,2021-12-06,Active,39524.8
646,4279,Savings,2022-05-15,Active,48884.66
647,489,Checking,2021-07-19,Active,66715.93
648,4438,Investment,2022-03-01,Active,29741.46
649,4163,Investment,2023-09-14,Active,70572.57
650,3956,Checking,2021-04-05,Closed,99379.34
651,3959,Checking,2023-06-11,Active,116434.2
652,3091,Credit Card,2021-10-23,Active,72735.84
653,3955,Checking,2024-11-12,Closed,28238.5
654,769,Savings,2023-10-19,Active,42649.87
655,4289,Investment,2025-09-28,Active,98687.22
656,844,Investment,2023-10-24,Active,7185.06
657,1326,Credit Card,2023-03-04,Active,119478.87
658,2103,Investment,2024-06-13,Closed,45127.34
659,4824,Checking,2024-06-09,Closed,6032.24
660,1890,Checking,2024-06-01,Closed,117801.8
661,2050,Checking,2025-06-19,Closed,96953.35
662,1880,Savings,2022-09-04,Active,122245.43
663,938,Investment,2024-12-15,Active,18945.73
664,567,Credit Card,2025-02-19,Active,28580.32
665,4464,Investment,2021-10-19,Closed,143195.46
666,3788,Savings,2022-07-22,Active,144128.47
667,2021,Savings,2021-05-18,Closed,109429.51
668,2793,Investment,2021-12-18,Active,21519.05
669,927,Checking,2023-05-18,Closed,55342.34
670,2264,Checking,2023-11-20,Active,129793.5
671,4944,Savings,2022-04-20,Active,82012.84
672,4125,Credit Card,2025-08-22,Active,102525.22
673,678,Investment,2021-01-09,Active,67570.86
674,2673,Checking,2025-10-10,Closed,47069.01
675,2079,Savings,2023-02-12,Active,18756.6
676,1335,Checking,2025-02-13,Active,7539.19
677,725,Savings,2021-11-05,Active,13473.69
678,2707,Investment,2023-01-23,Active,139793.92
679,2777,Investment,2025-07-13,Active,74170.9
680,4039,Investment,2021-06-16,Active,29240.71
681,2830,Investment,2023-04-22,Active,134041.13
682,2486,Savings,2021-05-31,Active,136556.38
683,3130,Credit Card,2021-01-10,Active,144494.86
684,2076,Savings,2024-01-13,Active,31720.67
685,3672,Credit Card,2023-02-28,Active,113530.1
686,3716,Investment,2025-04-14,Closed,69985.84
687,3569,Checking,2025-10-23,Active,58472.17
688,1839,Credit Card,2022-09-28,Closed,101610.19
689,1911,Checking,2025-09-22,Closed,114165.48
690,366,Savings,2022-04-12,Active,39997.4
691,3443,Investment,2025-03-13,Active,136905.13
692,4095,Credit Card,2022-06-25,Active,117032.5
693,2476,Credit Card,2024-01-17,Active,88203.98
694,3595,Savings,2025-01-25,Active,81439.49
695,2822,Checking,2023-03-04,Active,126846.26
696,1329,Checking,2023-09-18,Closed,89355.55
697,4782,Credit Card,2023-01-08,Closed,62326.7
698,962,Checking,2021-08-04,Active,72875.46
699,4720,Investment,2023-08-27,Active,132226.37
700,2966,Credit Card,2022-08-17,Closed,51542.36
701,1228,Investment,2023-11-15,Active,25379.7
702,4724,Credit Card,2022-03-07,Active,40620.29
703,203,Savings,2025-04-02,Active,91523.83
704,2113,Investment,2024-11-04,Active,111375.63
705,94,Investment,2025-09-23,Closed,108672.95
706,4895,Investment,2022-01-08,Active,33163.34
707,1084,Investment,2023-04-20,Active,93906.96
708,3628,Investment,2023-06-22,Closed,89623.44
709,3838,Savings,2021-03-25,Closed,22075.11
710,1826,Investment,2023-10-15,Active,131961.59
711,3638,Checking,2021-05-23,Active,141979.7
712,1953,Checking,2023-01-03,Active,83307.85
713,3437,Savings,2021-12-20,Active,61326.56
714,1376,Savings,2022-08-12,Active,35158.33
715,1982,Savings,2021-04-17,Active,92709.0
716,1883,Credit Card,2022-06-01,Closed,3872.37
717,3287,Checking,2025-07-26,Closed,85116.82
718,2119,Savings,2024-12-20,Active,60124.58
719,2817,Savings,2024-09-02,Active,51483.02
720,4405,Credit Card,2023-03-14,Active,90018.46
721,741,Credit Card,2021-10-07,Active,72617.93
722,398,Investment,2021-03-09,Active,38444.36
723,4553,Credit Card,2022-11-20,Closed,117090.92
724,2791,Checking,2022-05-18,Active,144296.06
725,4263,Checking,2025-05-24,Active,25424.43
726,2868,Savings,2022-09-29,Active,48935.53
727,3638,Credit Card,2023-04-21,Active,55091.95
728,245,Investment,2023-09-10,Closed,81881.29
729,225,Savings,2024-10-22,Active,34688.39
730,4835,Savings,2021-09-24,Active,37741.41
731,616,Checking,2023-09-12,Active,93404.1
732,2671,Investment,2024-02-22,Closed,138414.29
733,4849,Savings,2025-05-08,Closed,85096.11
734,3966,Investment,2021-11-23,Active,124041.77
735,625,Savings,2022-05-31,Active,85323.9
736,3349,Checking,2021-12-22,Closed,137399.16
737,4731,Credit Card,2023-03-15,Active,17670.86
738,69,Savings,2022-04-26,Active,81514.35
739,4150,Investment,2021-01-14,Active,3398.23
740,644,Checking,2024-12-07,Active,79297.12
741,2558,Checking,2022-11-25,Active,140880.01
742,1206,Savings,2024-10-26,Active,12799.22
743,4007,Credit Card,2023-01-10,Active,142093.76
744,548,Credit Card,2023-03-27,Closed,93117.34
745,559,Credit Card,2021-04-24,Closed,62550.34
746,3822,Checking,2022-10-17,Active,53649.0
747,3324,Investment,2024-10-26,Active,41728.35
748,417,Investment,2022-04-16,Active,72451.58
749,2799,Savings,2022-08-22,Active,2502.83
750,3052,Investment,2023-11-06,Active,135361.99
751,4550,Investment,2022-03-19,Active,64223.58
752,721,Credit Card,2025-11-06,Active,67092.42
753,4870,Savings,2021-11-11,Active,60499.72
754,619,Credit Card,2022-07-03,Active,93333.64
755,3771,Checking,2021-01-15,Active,7120.58
756,876,Investment,2024-03-04,Closed,91591.01
757,3960,Savings,2024-10-02,Active,92805.06
758,2871,Savings,2021-05-31,Active,18314.13
759,4607,Credit Card,2021-11-13,Active,36122.1
760,1224,Investment,2024-03-03,Active,124785.44
761,4714,Savings,2024-08-18,Closed,88030.84
762,4142,Checking,2021-11-27,Active,80561.17
763,3048,Checking,2022-10-23,Active,64688.77
764,1729,Investment,2025-07-01,Active,42722.15
765,1351,Investment,2021-02-09,Active,124658.25
766,3765,Checking,2022-09-12,Active,137253.67
767,2450,Investment,2024-02-24,Active,87632.17
768,1299,Savings,2023-03-01,Active,90392.87
769,4237,Savings,2024-01-23,Active,27083.68
770,4712,Investment,2025-06-10,Closed,35727.35
771,3558,Investment,2024-12-21,Closed,26191.74
772,2113,Savings,2022-09-01,Active,30034.17
773,2807,Credit Card,2025-10-28,Closed,78074.36
774,1350,Investment,2024-05-21,Active,71744.66
775,2766,Credit Card,2023-04-12,Active,134201.91
776,353,Savings,2025-09-06,Active,114553.43
777,1855,Checking,2022-07-08,Active,19241.48
778,3858,Investment,2024-04-05,Active,94159.39
779,409,Credit Card,2024-03-08,Active,90410.42
780,3433,Credit Card,2024-12-02,Closed,34594.15
781,3402,Credit Card,2021-09-19,Active,61124.88
782,1134,Credit Card,2021-09-15,Active,89287.95
783,271,Investment,2022-03-29,Active,8431.18
784,693,Credit Card,2025-01-10,Active,136899.44
785,2721,Investment,2021-10-31,Active,16755.61
786,932,Investment,2025-03-21,Active,123029.04
787,3245,Checking,2022-09-29,Active,73955.67
788,2690,Checking,2023-05-13,Active,95303.09
789,4274,Savings,2022-06-29,Active,33005.43
790,2704,Credit Card,2024-06-04,Closed,120268.54
791,1341,Savings,2021-11-20,Active,92660.29
792,3404,Investment,2024-11-21,Closed,119688.93
793,676,Savings,2022-12-24,Active,118551.77
794,1362,Savings,2023-06-03,Active,70013.51
795,1936,Credit Card,2023-04-05,Active,6884.56
796,1662,Checking,2021-10-21,Active,105624.07
797,456,Credit Card,2023-06-05,Closed,61283.6
798,2554,Savings,2022-09-09,Closed,75734.1
799,2044,Credit Card,2025-09-21,Active,39341.24
800,431,Credit Card,2025-01-03,Active,96374.0
801,1024,Investment,2023-04-01,Active,108755.7
802,502,Investment,2025-02-13,Closed,142579.51
803,2193,Savings,2024-03-15,Active,46213.66
804,1894,Investment,2024-11-01,Active,41937.9
805,1737,Savings,2025-02-23,Active,26590.36
806,3841,Savings,2024-02-17,Active,68772.7
807,2033,Checking,2025-08-22,Active,37317.86
808,3944,Credit Card,2022-04-22,Active,37658.54
809,1706,Savings,2021-04-14,Active,63753.54
810,832,Savings,2025-09-27,Active,44321.48
811,3897,Checking,2022-06-04,Active,29036.17
812,3758,Checking,2021-11-19,Active,34907.65
813,368,Checking,2022-10-26,Closed,7705.56
814,2037,Savings,2025-08-10,Active,14827.72
815,233,Checking,2023-09-26,Active,142107.88
816,2657,Investment,2023-12-31,Active,120693.79
817,2186,Checking,2024-07-22,Active,23206.88
818,2451,Investment,2022-11-30,Active,11145.36
819,4864,Savings,2024-06-25,Active,122045.33
820,718,Credit Card,2021-09-27,Active,76848.42
821,292,Checking,2023-09-23,Active,126749.84
822,2829,Credit Card,2021-02-13,Active,109519.29
823,2541,Credit Card,2024-06-05,Active,92662.32
824,3854,Credit Card,2021-08-14,Closed,128819.07
825,2573,Investment,2023-01-04,Active,134173.4
826,3214,Savings,2023-06-05,Active,143839.47
827,1077,Investment,2022-07-23,Active,3108.69
828,3528,Investment,2021-09-04,Active,126883.69
829,610,Credit Card,2024-10-06,Closed,35998.26
830,1077,Checking,2021-01-19,Closed,65654.85
831,600,Checking,2022-10-03,Active,23499.49
832,2576,Investment,2024-05-28,Active,100312.87
833,3441,Investment,2024-05-04,Closed,131651.04
834,2508,Savings,2022-01-24,Closed,4084.81
835,4139,Checking,2021-03-28,Active,7097.63
836,2331,Investment,2025-04-17,Active,127512.08
837,1774,Savings,2024-05-13,Closed,124743.17
838,4297,Checking,2023-10-23,Active,6220.6
839,3201,Checking,2024-09-06,Closed,140771.47
840,4546,Checking,2023-12-08,Closed,145049.37
841,3876,Credit Card,2024-12-20,Active,79352.61
842,2894,Checking,2023-05-12,Active,94342.72
843,4844,Credit Card,2023-02-21,Closed,113932.44
844,4394,Savings,2025-04-03,Closed,72055.63
845,4293,Checking,2021-03-12,Closed,142412.34
846,4000,Checking,2021-11-17,Active,101147.82
847,2379,Savings,2023-07-06,Active,68986.16
848,2882,Credit Card,2023-05-11,Active,70183.45
849,1830,Checking,2025-01-29,Active,7932.67
850,3280,Investment,2024-05-21,Active,15934.41
851,2092,Credit Card,2022-12-11,Active,62042.59
852,651,Investment,2022-06-17,Closed,39883.6
853,290,Investment,2023-06-10,Closed,67691.34
854,561,Credit Card,2025-11-14,Closed,134035.71
855,689,Credit Card,2023-05-21,Active,64950.54
856,2877,Credit Card,2024-10-01,Closed,31480.62
857,2488,Checking,2022-05-25,Active,137457.7
858,3596,Savings,2022-03-06,Active,108104.0
859,1104,Credit Card,2022-12-17,Closed,50025.84
860,1753,Investment,2022-05-07,Closed,72575.59
861,1983,Savings,2021-02-07,Active,57089.96
862,4565,Checking,2023-09-13,Active,126027.56
863,883,Credit Card,2023-01-31,Closed,101158.01
864,104,Checking,2025-10-12,Active,39761.87
865,472,Credit Card,2021-10-11,Active,50883.78
866,195,Checking,2024-09-09,Active,44720.22
867,257,Checking,2023-11-05,Active,85420.26
868,4064,Investment,2023-04-03,Active,78304.04
869,3919,Credit Card,2021-10-04,Closed,15060.81
870,1758,Savings,2021-01-28,Active,37685.23
871,1801,Checking,2025-05-01,Active,4971.34
872,652,Savings,2022-08-20,Active,24029.58
873,2517,Savings,2024-06-20,Active,74011.93
874,2278,Investment,2021-08-06,Closed,47456.74
875,2224,Investment,2023-04-27,Active,77041.71
876,4068,Savings,2024-11-20,Active,15416.53
877,4962,Investment,2025-06-24,Active,22218.18
878,1272,Credit Card,2023-07-16,Closed,8825.18
879,1360,Savings,2021-09-18,Active,19881.07
880,2351,Credit Card,2021-03-21,Closed,111661.93
881,3700,Checking,2025-10-14,Active,54234.15
882,3023,Checking,2023-11-29,Active,15792.2
883,4232,Savings,2025-10-09,Active,50853.73
884,3382,Investment,2023-04-05,Active,106590.86
885,941,Savings,2025-10-07,Active,87077.65
886,3997,Credit Card,2023-12-16,Active,73144.17
887,276,Investment,2024-04-10,Active,62734.49
888,2674,Investment,2021-10-15,Closed,91919.09
889,4520,Credit Card,2025-07-18,Active,45788.18
890,122,Savings,2021-10-24,Active,104264.92
891,1223,Investment,2022-05-30,Active,108765.94
892,2002,Investment,2025-11-14,Active,69572.53
893,2460,Checking,2023-01-22,Active,141481.78
894,901,Checking,2023-12-28,Active,57348.73
895,3119,Checking,2024-07-16,Active,118303.95
896,4951,Savings,2025-04-11,Closed,1456.97
897,699,Credit Card,2021-02-20,Closed,139636.57
898,758,Checking,2025-11-24,Active,122280.12
899,1026,Credit Card,2025-02-11,Closed,143483.76
900,4910,Credit Card,2021-10-20,Closed,61676.44
901,4524,Savings,2024-10-02,Active,9976.89
902,371,Credit Card,2022-03-28,Active,42495.1
903,1623,Checking,2025-03-28,Active,17074.22
904,4607,Checking,2024-07-21,Active,1951.27
905,2801,Savings,2021-06-25,Active,47572.0
906,949,Checking,2023-07-01,Active,47116.96
907,316,Credit Card,2023-10-26,Closed,703.85
908,2252,Checking,2025-06-11,Closed,68258.68
909,2425,Investment,2024-09-14,Active,10846.74
910,1622,Credit Card,2021-08-03,Active,114557.66
911,3193,Credit Card,2022-07-11,Closed,19208.92
912,1250,Credit Card,2023-07-27,Closed,90146.7
913,448,Credit Card,2023-07-21,Active,33761.37
914,3685,Credit Card,2022-06-28,Closed,1054.64
915,1882,Checking,2022-05-21,Active,59281.07
916,2367,Savings,2021-07-02,Closed,144539.03
917,581,Investment,2021-01-09,Active,34010.03
918,3495,Investment,2025-04-04,Active,35444.55
919,536,Checking,2024-12-10,Active,73592.11
920,3249,Checking,2022-05-10,Active,12641.52
921,4374,Investment,2024-05-19,Active,44650.74
922,776,Credit Card,2021-12-06,Active,59726.64
923,3183,Checking,2022-08-15,Active,42494.37
924,2381,Investment,2023-12-04,Closed,90117.34
925,4600,Credit Card,2023-02-15,Active,77756.29
926,3829,Savings,2021-01-25,Closed,121314.48
927,208,Investment,2021-04-20,Closed,1087.34
928,589,Investment,2023-06-30,Active,98249.4
929,2566,Credit Card,2024-03-21,Active,121437.24
930,303,Checking,2023-06-29,Active,139770.81
931,606,Checking,2023-06-25,Closed,124906.03
932,300,Checking,2022-07-24,Active,138326.09
933,2196,Credit Card,2022-08-10,Active,141749.57
934,2922,Investment,2022-11-16,Closed,42257.75
935,1904,Credit Card,2022-04-23,Closed,147746.58
936,2806,Savings,2023-02-06,Active,85348.26
937,893,Checking,2023-09-11,Active,109170.46
938,2951,Checking,2022-05-15,Active,47011.95
939,4798,Savings,2024-04-10,Closed,94162.91
940,2851,Investment,2022-03-16,Active,143608.11
941,3913,Investment,2024-08-19,Active,16012.97
942,3723,Credit Card,2022-03-20,Closed,104323.35
943,1268,Investment,2022-07-14,Active,139399.62
944,1607,Credit Card,2025-06-12,Closed,128744.48
945,1996,Savings,2025-09-08,Closed,98998.53
946,3179,Investment,2024-02-08,Active,39485.79
947,641,Credit Card,2022-05-10,Active,118759.12
948,3946,Investment,2024-06-01,Closed,140615.23
949,3527,Credit Card,2021-01-13,Active,84102.65
950,830,Savings,2023-09-06,Active,69644.88
951,1027,Checking,2021-08-31,Closed,20869.0
952,201,Savings,2023-03-17,Active,112642.25
953,3221,Investment,2022-09-12,Active,123031.74
954,4384,Investment,2024-11-22,Active,15692.84
955,2425,Credit Card,2024-09-19,Active,73156.64
956,1891,Savings,2024-05-12,Active,99381.09
957,3895,Checking,2024-11-25,Closed,59931.15
958,4778,Credit Card,2021-11-06,Active,19358.41
959,449,Checking,2022-11-06,Active,58719.81
960,440,Checking,2021-01-15,Active,117673.86
961,911,Checking,2024-09-28,Active,122787.45
962,3475,Investment,2021-06-01,Active,126990.15
963,3766,Credit Card,2022-01-30,Active,145207.46
964,4213,Savings,2021-06-17,Active,128384.65
965,10,Savings,2021-04-07,Active,79862.94
966,2482,Investment,2024-09-25,Active,114742.22
967,4594,Investment,2025-10-13,Closed,19614.58
968,1787,Checking,2021-05-31,Active,99963.92
969,4336,Investment,2021-09-13,Closed,142328.78
970,2008,Investment,2024-07-10,Active,145429.35
971,3433,Savings,2021-05-24,Active,148179.96
972,4345,Savings,2024-01-26,Active,3638.19
973,1748,Checking,2025-03-18,Closed,123381.13
974,996,Investment,2023-09-12,Active,95892.21
975,1830,Checking,2025-08-24,Active,28842.7
976,2145,Checking,2025-04-15,Closed,91328.83
977,3470,Savings,2023-11-04,Active,137002.6
978,4993,Checking,2024-04-25,Closed,127218.7
979,3560,Checking,2022-07-15,Active,22527.62
980,4731,Checking,2024-09-26,Active,98959.09
981,2813,Savings,2021-10-14,Closed,120853.97
