customer_id,customer_name,age,gender,state,customer_segment,join_date,annual_income
406,Customer 406,21,Female,Illinois,Mass Affluent,2024-03-19,43667.35
407,Customer 407,50,Female,California,Entry,2021-08-31,180936.2
408,Customer 408,70,Female,Texas,Standard,2024-12-11,110859.66
409,Customer 409,35,Male,Virginia,Mass Affluent,2022-03-29,130095.31
410,Customer 410,44,Female,North Carolina,Entry,2024-05-25,196617.12
411,Customer 411,63,Male,New York,High Value,2025-07-01,145611.46
412,Customer 412,66,Female,Texas,High Value,2023-12-18,43586.77
413,Customer 413,53,Male,Michigan,Mass Affluent,2024-01-27,66198.17
414,Customer 414,54,Female,Texas,Mass Affluent,2025-10-16,187721.95
415,Customer 415,26,Other,Virginia,High Value,2023-09-29,129755.11
416,Customer 416,47,Female,Michigan,High Value,2023-11-18,152935.38
417,Customer 417,72,Female,Ohio,Entry,2024-10-09,85980.59
418,Customer 418,68,Male,Michigan,High Value,2021-01-07,39963.76
419,Customer 419,65,Male,North Carolina,High Value,2022-12-07,235608.22
420,Customer 420,51,Male,Florida,Entry,2021-05-22,69595.89
421,Customer 421,70,Other,Georgia,Standard,2021-10-05,248428.45
422,Customer 422,49,Female,Georgia,High Value,2023-02-23,180200.68
423,Customer 423,55,Male,Illinois,High Value,2024-09-17,69264.2
424,Customer 424,46,Other,California,Mass Affluent,2024-01-06,213660.75
425,Customer 425,22,Female,Virginia,Entry,2025-03-29,147025.39
426,Customer 426,35,Male,Virginia,Standard,2025-08-14,64126.7
427,Customer 427,67,Male,Ohio,Entry,2022-01-22,165283.11
428,Customer 428,36,Male,Texas,High Value,2021-02-02,160667.71
429,Customer 429,59,Other,Ohio,Mass Affluent,2023-07-04,192919.04
430,Customer 430,49,Male,North Carolina,Mass Affluent,2023-04-04,195964.86
431,Customer 431,24,Male,North Carolina,Standard,2025-05-09,81515.53
432,Customer 432,57,Female,Michigan,Standard,2025-02-07,82118.89
433,Customer 433,30,Other,North Carolina,Mass Affluent,2025-11-30,120983.25
434,Customer 434,24,Other,Michigan,Mass Affluent,2022-07-18,167718.49
435,Customer 435,56,Female,Ohio,Standard,2023-05-25,237149.01
436,Customer 436,45,Other,Illinois,Entry,2024-10-06,119817.02
437,Customer 437,45,Male,North Carolina,Entry,2022-09-07,83013.0
438,Customer 438,40,Other,California,Entry,2022-04-07,231243.06
439,Customer 439,47,Female,North Carolina,Mass Affluent,2024-02-26,115452.19
440,Customer 440,34,Female,Texas,Entry,2022-06-07,216369.34
441,Customer 441,55,Other,New York,High Value,2021-07-09,89061.55
442,Customer 442,59,Other,Ohio,High Value,2024-10-11,71395.92
443,Customer 443,58,Other,North Carolina,Mass Affluent,2025-04-09,135466.73
444,Customer 444,42,Female,Ohio,Mass Affluent,2025-11-16,236175.15
445,Customer 445,28,Other,Virginia,Mass Affluent,2025-02-27,183037.78
446,Customer 446,34,Female,New York,Standard,2024-12-12,200613.05
447,Customer 447,50,Other,Illinois,Standard,2023-02-19,87543.56
448,Customer 448,52,Female,Texas,Entry,2023-11-17,197558.37
449,Customer 449,34,Female,Illinois,Entry,2022-10-18,40057.4
450,Customer 450,35,Other,California,High Value,2025-11-05,87370.3
451,Customer 451,58,Other,Georgia,Standard,2024-04-11,63530.51
452,Customer 452,35,Female,Michigan,Mass Affluent,2022-11-07,139846.33
453,Customer 453,64,Female,Florida,Entry,2024-09-02,242631.82
454,Customer 454,68,Female,Virginia,Mass Affluent,2024-08-07,191209.89
455,Customer 455,31,Male,North Carolina,Entry,2022-12-23,70490.51
456,Customer 456,62,Male,North Carolina,High Value,2024-01-16,214595.07
457,Customer 457,73,Other,Ohio,High Value,2021-06-02,120726.29
458,Customer 458,61,Male,Texas,Mass Affluent,2025-09-22,32011.12
459,Customer 459,50,Female,Ohio,Entry,2023-11-02,175042.56
460,Customer 460,21,Other,North Carolina,Entry,2021-02-02,32607.21
461,Customer 461,67,Female,North Carolina,Standard,2023-12-21,33771.37
462,Customer 462,65,Other,Georgia,Mass Affluent,2025-07-24,53543.61
463,Customer 463,54,Male,New York,Mass Affluent,2021-07-17,166351.79
464,Customer 464,73,Female,Florida,Entry,2022-06-01,47384.23
465,Customer 465,50,Other,New York,Mass Affluent,2023-04-12,95994.42
466,Customer 466,75,Male,Ohio,High Value,2025-08-23,119161.23
467,Customer 467,56,Female,Ohio,High Value,2023-02-12,184625.93
468,Customer 468,52,Female,Illinois,High Value,2021-06-19,226854.07
469,Customer 469,35,Male,Michigan,Entry,2021-03-29,89640.91
470,Customer 470,64,Female,North Carolina,High Value,2021-06-02,69457.99
471,Customer 471,41,Male,New York,Mass Affluent,2025-10-08,195495.98
472,Customer 472,73,Female,Texas,Standard,2024-12-30,65739.06
473,Customer 473,57,Female,North Carolina,Standard,2022-05-08,114446.17
474,Customer 474,29,Other,Texas,Standard,2025-02-23,41813.22
475,Customer 475,35,Male,Illinois,Entry,2023-06-15,243162.52
476,Customer 476,22,Other,Florida,Entry,2022-10-31,137932.76
477,Customer 477,56,Female,Georgia,Mass Affluent,2022-12-30,179532.87
478,Customer 478,45,Male,Michigan,Standard,2024-09-15,205572.14
479,Customer 479,25,Male,Florida,Mass Affluent,2024-12-31,113600.0
480,Customer 480,61,Male,Georgia,Standard,2025-05-25,109354.05
481,Customer 481,21,Female,Virginia,Standard,2021-07-07,197496.23
482,Customer 482,29,Male,California,Entry,2021-07-29,128745.61
483,Customer 483,53,Female,Texas,High Value,2024-02-11,49716.15
484,Customer 484,26,Other,Michigan,Standard,2024-02-10,220018.0
485,Customer 485,39,Female,Georgia,High Value,2021-01-26,189465.65
486,Customer 486,36,Other,North Carolina,Mass Affluent,2024-02-20,180769.52
487,Customer 487,29,Female,Florida,Standard,2021-12-14,138487.27
488,Customer 488,31,Female,Florida,Entry,2021-05-10,95945.5
489,Customer 489,25,Female,Florida,Mass Affluent,2025-05-22,188597.88
490,Customer 490,59,Other,New York,Entry,2023-10-13,53533.92
491,Customer 491,21,Female,Illinois,Entry,2022-09-16,206896.82
492,Customer 492,49,Female,Georgia,Mass Affluent,2022-11-06,96095.76
493,Customer 493,65,Male,Virginia,Standard,2024-05-20,69080.2
494,Customer 494,41,Female,Virginia,Mass Affluent,2023-03-27,101694.97
495,Customer 495,73,Female,Illinois,High Value,2022-07-29,235054.77
496,Customer 496,58,Other,California,High Value,2022-02-14,239661.01
497,Customer 497,66,Male,Virginia,Standard,2023-08-04,212882.0
498,Customer 498,73,Female,Virginia,Mass Affluent,2021-05-22,169333.93
499,Customer 499,37,Other,California,Entry,2022-05-11,203596.89
500,Customer 500,49,Other,Virginia,Entry,2021-06-01,147560.83
501,Customer 501,65,Female,North Carolina,High Value,2025-11-17,203958.6
502,Customer 502,65,Other,Michigan,High Value,2023-01-07,54061.27
503,Customer 503,63,Other,Illinois,Mass Affluent,2022-05-24,172339.97
504,Customer 504,57,Other,Georgia,Standard,2021-04-01,242457.69
505,Customer 505,27,Male,Texas,Standard,2023-06-01,78840.24
506,Customer 506,54,Other,Michigan,Mass Affluent,2025-03-10,128071.28
507,Customer 507,50,Other,Michigan,Mass Affluent,2023-03-13,105892.83
508,Customer 508,51,Male,Florida,Entry,2021-02-20,232520.46
509,Customer 509,28,Other,California,Standard,2021-06-25,98615.88
510,Customer 510,71,Male,North Carolina,Entry,2023-07-22,106626.07
511,Customer 511,49,Other,Virginia,Standard,2021-07-19,44778.35
512,Customer 512,72,Other,Texas,High Value,2021-04-02,216819.6
513,Customer 513,27,Other,California,Mass Affluent,2024-08-20,143518.66
514,Customer 514,31,Female,North Carolina,Entry,2024-02-05,240861.78
515,Customer 515,72,Female,California,Mass Affluent,2022-04-20,170905.35
516,Customer 516,46,Male,Michigan,Mass Affluent,2023-06-05,128906.5
517,Customer 517,45,Male,New York,Mass Affluent,2023-05-30,91235.86
518,Customer 518,72,Male,Michigan,High Value,2024-12-12,205890.52
519,Customer 519,32,Female,Illinois,Mass Affluent,2024-01-05,130661.09
520,Customer 520,63,Female,North Carolina,Standard,2022-06-22,161333.58
521,Customer 521,46,Other,Texas,Standard,2024-06-05,107436.68
522,Customer 522,60,Male,Florida,High Value,2023-07-27,177864.22
523,Customer 523,28,Male,Florida,High Value,2022-10-04,70269.79
524,Customer 524,30,Other,Georgia,Entry,2024-11-21,161213.68
525,Customer 525,45,Female,California,Entry,2024-03-23,169810.36
526,Customer 526,62,Male,North Carolina,Mass Affluent,2024-11-21,137721.25
527,Customer 527,32,Female,Virginia,High Value,2021-10-15,220414.89
528,Customer 528,52,Male,New York,Entry,2021-01-20,242042.4
529,Customer 529,62,Female,Georgia,Entry,2023-11-02,121438.7
530,Customer 530,49,Female,California,High Value,2025-09-17,154387.52
531,Customer 531,69,Male,Florida,High Value,2025-06-18,90467.64
532,Customer 532,39,Male,Virginia,Entry,2024-01-07,150939.76
533,Customer 533,57,Male,Florida,Standard,2021-08-20,149249.54
534,Customer 534,23,Other,Virginia,Mass Affluent,2025-03-30,247750.66
535,Customer 535,68,Other,New York,Standard,2021-07-29,222458.17
536,Customer 536,49,Female,Illinois,High Value,2021-03-08,126595.38
537,Customer 537,70,Male,New York,Standard,2021-08-29,219430.71
538,Customer 538,61,Female,California,Mass Affluent,2024-06-03,202666.85
539,Customer 539,34,Male,Michigan,Standard,2025-07-25,147101.78
540,Customer 540,55,Male,Illinois,Standard,2024-05-07,93653.31
541,Customer 541,75,Other,Texas,Mass Affluent,2022-07-02,241809.84
542,Customer 542,47,Male,Florida,Mass Affluent,2025-05-29,184313.84
543,Customer 543,36,Male,Illinois,Mass Affluent,2021-09-29,197524.19
544,Customer 544,46,Female,California,Standard,2024-10-16,168118.82
545,Customer 545,49,Male,Texas,Entry,2023-02-08,143434.96
546,Customer 546,65,Female,Virginia,Entry,2022-07-24,102003.64
547,Customer 547,70,Other,Texas,Entry,2021-01-06,169664.92
548,Customer 548,43,Male,North Carolina,Entry,2024-11-29,77922.59
549,Customer 549,73,Male,Virginia,Standard,2023-05-30,101030.33
550,Customer 550,42,Other,Michigan,Mass Affluent,2022-08-04,154551.26
551,Customer 551,71,Female,Ohio,High Value,2023-09-21,51906.44
552,Customer 552,74,Female,Ohio,High Value,2025-05-25,234475.23
553,Customer 553,49,Female,Ohio,Entry,2021-11-20,74510.01
554,Customer 554,29,Other,Florida,Mass Affluent,2024-11-11,222373.14
555,Customer 555,38,Male,Illinois,Standard,2025-12-01,48132.52
556,Customer 556,62,Male,Ohio,Entry,2024-09-22,167632.94
557,Customer 557,65,Male,Georgia,High Value,2025-01-26,184813.57
558,Customer 558,34,Female,Texas,Mass Affluent,2021-01-03,160609.49
559,Customer 559,64,Female,Ohio,High Value,2023-11-30,183031.36
560,Customer 560,28,Female,California,Entry,2025-08-01,45582.23
561,Customer 561,26,Other,Texas,High Value,2023-02-24,98937.33
562,Customer 562,29,Female,California,Mass Affluent,2022-09-05,45050.55
563,Customer 563,21,Other,California,Entry,2024-02-28,107261.3
564,Customer 564,61,Other,California,Entry,2022-03-13,165536.72
565,Customer 565,34,Male,Texas,Mass Affluent,2023-06-26,195538.04
566,Customer 566,67,Female,Illinois,Entry,2024-04-22,99190.81
567,Customer 567,36,Female,Texas,Mass Affluent,2021-10-14,151747.26
568,Customer 568,67,Other,Florida,High Value,2024-05-13,216536.26
569,Customer 569,40,Male,North Carolina,Mass Affluent,2024-09-10,194525.6
570,Customer 570,62,Male,New York,Entry,2022-08-29,114894.83
571,Customer 571,52,Other,Michigan,High Value,2022-05-09,146223.03
572,Customer 572,44,Female,California,Entry,2021-01-25,219379.08
573,Customer 573,47,Female,North Carolina,Mass Affluent,2024-03-10,197799.71
574,Customer 574,25,Male,Michigan,High Value,2025-04-27,33034.55
575,Customer 575,23,Male,Georgia,Standard,2022-03-18,168285.55
576,Customer 576,70,Female,Georgia,Entry,2023-10-24,48134.12
577,Customer 577,55,Other,California,Standard,2024-01-04,48391.36
578,Customer 578,53,Male,California,Standard,2021-06-11,115960.93
579,Customer 579,69,Other,Texas,Standard,2024-07-23,183708.69
580,Customer 580,75,Male,Ohio,Mass Affluent,2025-02-03,48966.82
581,Customer 581,28,Female,Michigan,High Value,2023-06-09,98043.81
582,Customer 582,63,Other,California,High Value,2025-02-27,32786.29
583,Customer 583,65,Male,California,Entry,2021-10-09,239663.56
584,Customer 584,54,Other,Florida,Mass Affluent,2023-12-08,111811.27
585,Customer 585,70,Female,Texas,High Value,2025-03-16,103702.43
586,Customer 586,38,Other,Texas,Standard,2023-05-30,186711.11
587,Customer 587,61,Male,Virginia,Entry,2024-03-26,142372.01
588,Customer 588,52,Other,California,Standard,2021-04-24,64608.2
589,Customer 589,27,Other,Texas,Mass Affluent,2025-05-03,192971.59
590,Customer 590,23,Male,New York,High Value,2021-01-06,133788.21
591,Customer 591,30,Male,Ohio,Entry,2023-02-24,79393.37
592,Customer 592,47,Other,Illinois,Standard,2022-05-24,211719.34
593,Customer 593,44,Male,North Carolina,High Value,2024-03-16,69455.76
594,Customer 594,54,Male,Georgia,High Value,2025-07-06,222938.07
595,Customer 595,39,Female,Illinois,High Value,2025-11-09,151680.11
596,Customer 596,44,Male,Florida,Standard,2021-01-17,192706.72
597,Customer 597,50,Female,Michigan,Entry,2022-05-12,249513.17
598,Customer 598,33,Other,North Carolina,Mass Affluent,2025-05-09,63124.6
599,Customer 599,22,Male,North Carolina,Standard,2023-04-20,169907.2
600,Customer 600,21,Female,Ohio,Entry,2024-11-21,216781.32
601,Customer 601,40,Male,New York,Mass Affluent,2025-01-29,122359.49
602,Customer 602,30,Other,Florida,High Value,2021-05-03,39658.06
603,Customer 603,75,Other,Georgia,Standard,2022-04-20,130860.77
604,Customer 604,26,Other,Texas,Mass Affluent,2025-03-12,170187.45
605,Customer 605,25,Other,Michigan,High Value,2023-03-19,125696.23
606,Customer 606,36,Female,Florida,Standard,2021-09-25,233729.23
607,Customer 607,65,Other,Illinois,Standard,2023-03-16,129606.73
608,Customer 608,25,Male,California,High Value,2022-04-24,64190.32
609,Customer 609,49,Female,Illinois,Entry,2021-12-03,56562.08
610,Customer 610,70,Male,Virginia,Standard,2023-01-04,131936.25
611,Customer 611,28,Male,California,Standard,2025-10-12,211805.07
612,Customer 612,59,Male,New York,Standard,2024-11-28,62631.24
613,Customer 613,36,Female,Georgia,High Value,2024-12-27,178980.34
614,Customer 614,73,Male,Ohio,Entry,2022-06-17,218012.29
615,Customer 615,68,Other,New York,High Value,2024-02-13,131649.51
616,Customer 616,71,Male,Texas,High Value,2025-07-05,43567.22
617,Customer 617,35,Male,New York,Entry,2025-05-19,111892.74
618,Customer 618,62,Male,Michigan,Standard,2024-07-14,231834.29
619,Customer 619,22,Male,New York,Entry,2021-06-03,208045.71
620,Customer 620,75,Female,Texas,High Value,2021-07-08,237301.75
621,Customer 621,31,Other,Georgia,Entry,2021-04-14,139147.81
622,Customer 622,64,Female,California,Standard,2023-02-23,77237.54
623,Customer 623,38,Female,Virginia,Mass Affluent,2022-01-19,37622.88
624,Customer 624,60,Male,Florida,Entry,2024-06-22,120638.29
625,Customer 625,51,Male,Texas,Standard,2024-02-02,114263.36
626,Customer 626,33,Other,North Carolina,Mass Affluent,2023-05-09,168765.97
627,Customer 627,55,Male,Georgia,Standard,2025-07-01,135530.58
628,Customer 628,52,Female,Michigan,Standard,2025-05-20,115443.88
629,Customer 629,22,Female,Michigan,Mass Affluent,2022-01-04,36446.76
630,Customer 630,70,Female,Ohio,Entry,2025-07-19,146475.1
631,Customer 631,58,Male,California,High Value,2025-04-20,84528.55
632,Customer 632,38,Other,Ohio,Mass Affluent,2022-05-09,156652.26
633,Customer 633,45,Female,California,Mass Affluent,2025-06-22,82041.25
634,Customer 634,72,Other,Illinois,High Value,2022-10-14,184759.63
635,Customer 635,57,Other,California,Mass Affluent,2022-12-22,214073.3
636,Customer 636,52,Other,Florida,Mass Affluent,2025-07-18,137896.01
637,Customer 637,24,Male,Michigan,Mass Affluent,2021-07-04,34384.16
638,Customer 638,21,Female,Michigan,Mass Affluent,2023-09-06,207417.99
639,Customer 639,66,Male,Illinois,High Value,2022-11-29,34820.84
640,Customer 640,66,Male,Texas,Standard,2024-04-16,241322.93
641,Customer 641,66,Other,Georgia,High Value,2023-02-05,104043.44
642,Customer 642,29,Male,Georgia,Entry,2022-10-23,172819.66
643,Customer 643,66,Other,Michigan,Standard,2021-12-23,79112.19
644,Customer 644,73,Male,Georgia,Standard,2024-04-21,191478.89
645,Customer 645,29,Male,Ohio,Entry,2022-08-27,217166.53
646,Customer 646,57,Male,California,Standard,2025-04-28,232628.41
647,Customer 647,35,Other,Michigan,High Value,2024-06-06,236071.31
648,Customer 648,42,Other,Texas,Mass Affluent,2021-10-16,106298.23
649,Customer 649,31,Other,Texas,Standard,2022-10-17,128258.59
650,Customer 650,34,Male,Texas,Standard,2022-06-28,86464.75
651,Customer 651,67,Male,Ohio,Entry,2021-08-10,126408.43
652,Customer 652,31,Female,Virginia,Entry,2023-05-10,107270.86
653,Customer 653,27,Female,Michigan,Mass Affluent,2023-02-08,65784.43
654,Customer 654,72,Male,Florida,High Value,2021-05-31,100117.72
655,Customer 655,25,Female,California,Entry,2021-08-03,65398.99
656,Customer 656,56,Male,Illinois,Entry,2021-06-03,184991.02
657,Customer 657,62,Male,Michigan,Entry,2023-06-03,64562.83
658,Customer 658,42,Male,New York,Entry,2021-07-27,183383.27
659,Customer 659,67,Other,Florida,Standard,2025-01-18,95428.14
660,Customer 660,24,Female,Michigan,Entry,2021-07-16,63789.79
661,Customer 661,21,Female,Texas,Standard,2023-01-09,211257.41
662,Customer 662,59,Female,New York,High Value,2024-07-04,35661.85
663,Customer 663,61,Female,Texas,Entry,2021-12-16,215629.2
664,Customer 664,71,Female,Virginia,Entry,2022-09-24,226873.05
665,Customer 665,26,Other,North Carolina,Entry,2022-06-27,70673.87
666,Customer 666,44,Male,Virginia,High Value,2023-02-21,87925.11
667,Customer 667,37,Male,Florida,High Value,2023-08-11,63248.75
668,Customer 668,63,Male,Texas,Standard,2024-11-27,207799.63
669,Customer 669,69,Other,New York,High Value,2023-04-28,214975.38
670,Customer 670,54,Female,North Carolina,Entry,2025-08-04,155997.14
671,Customer 671,51,Female,Texas,Entry,2022-04-28,228610.98
672,Customer 672,23,Other,Michigan,Mass Affluent,2025-01-02,56462.01
673,Customer 673,49,Male,California,Mass Affluent,2025-03-31,207861.36
674,Customer 674,23,Female,Texas,Entry,2021-09-16,74422.24
675,Customer 675,61,Male,Michigan,Standard,2025-08-12,100344.89
676,Customer 676,72,Male,Texas,Entry,2025-01-29,152400.12
677,Customer 677,41,Female,North Carolina,Entry,2024-02-05,231775.62
678,Customer 678,71,Other,Michigan,Entry,2021-01-26,54754.15
679,Customer 679,30,Other,Michigan,High Value,2021-11-03,233484.2
680,Customer 680,70,Male,Florida,Standard,2024-02-27,223136.58
681,Customer 681,45,Other,Virginia,Entry,2022-06-25,38242.45
682,Customer 682,46,Male,Michigan,Entry,2022-07-19,38532.16
683,Customer 683,42,Other,New York,High Value,2025-12-06,194064.96
684,Customer 684,44,Male,Illinois,Standard,2022-07-05,98408.85
685,Customer 685,52,Other,Texas,Mass Affluent,2025-09-23,59564.81
686,Customer 686,49,Female,Florida,Entry,2025-03-04,163095.41
687,Customer 687,33,Female,New York,Entry,2021-07-02,193007.86
688,Customer 688,54,Female,Ohio,Mass Affluent,2025-04-05,44435.73
689,Customer 689,53,Female,California,High Value,2024-12-24,68222.22
690,Customer 690,74,Male,Ohio,Mass Affluent,2025-11-28,37275.63
