transaction_id,customer_id,account_id,transaction_date,transaction_type,amount,merchant_category,channel,status
381,2136,5664,2025-07-28,Withdrawal,44.83,Grocery,Mobile,Completed
382,4232,6086,2025-01-23,Deposit,41.61,Entertainment,Online,Completed
383,4125,3695,2025-08-28,Deposit,1244.83,Dining,Mobile,Failed
384,168,3821,2024-12-31,Withdrawal,20481.67,Retail,Phone,Pending
385,2858,1965,2025-02-03,Withdrawal,109.44,Retail,Online,Pending
386,1133,1093,2025-05-18,Deposit,274.52,Education,Mobile,Completed
387,1745,2912,2025-11-22,Deposit,47.26,Transportation,Phone,Completed
388,2348,5872,2024-02-07,Transfer,178.43,Entertainment,Branch,Completed
389,3052,750,2024-05-25,Purchase,37.76,Entertainment,Branch,Pending
390,3731,999,2024-12-28,Transfer,11.75,Travel,ATM,Pending
391,3637,7070,2025-05-03,Deposit,90.9,Healthcare,Online,Completed
392,4022,3755,2024-05-28,Purchase,65.05,Grocery,ATM,Pending
393,608,5973,2025-07-25,Purchase,11.49,Retail,ATM,Completed
394,3757,1703,2025-09-03,Deposit,55.3,Grocery,ATM,Completed
395,1576,4618,2024-07-15,Payment,22.74,Entertainment,Mobile,Completed
396,1387,7462,2024-04-27,Deposit,71.61,Healthcare,Branch,Completed
397,1948,2683,2024-02-28,Transfer,159.14,Entertainment,Phone,Completed
398,1356,1304,2024-05-11,Deposit,136.43,Education,Online,Completed
399,3430,1196,2024-10-24,Purchase,57.54,Entertainment,Phone,Pending
400,4863,3581,2025-08-08,Withdrawal,195.91,Entertainment,Online,Completed
401,3748,7062,2024-08-15,Withdrawal,70.86,Utilities,ATM,Completed
402,3963,594,2025-02-22,Transfer,163.97,Education,Online,Failed
403,1706,809,2024-02-13,Purchase,64.24,Grocery,ATM,Completed
404,2984,5186,2024-09-03,Withdrawal,40.03,Education,Branch,Pending
405,302,7480,2025-08-15,Payment,27.2,Entertainment,Phone,Completed
406,4051,2308,2024-11-19,Transfer,42.49,Retail,Branch,Completed
407,36,3710,2025-11-06,Transfer,96.39,Retail,ATM,Completed
408,1569,2145,2025-08-11,Purchase,41.64,Transportation,Online,Completed
409,2740,3858,2025-08-21,Withdrawal,156.57,Dining,Mobile,Completed
410,2935,2604,2024-05-25,Deposit,46.13,Entertainment,Branch,Completed
411,3058,3845,2025-12-19,Deposit,233.28,Entertainment,Branch,Pending
412,743,1524,2025-10-11,Deposit,80.05,Retail,Online,Completed
413,3947,1591,2024-01-17,Withdrawal,13.51,Dining,Branch,Failed
414,1141,7090,2024-02-13,Purchase,99.56,Transportation,Online,Failed
415,310,1745,2025-07-28,Deposit,34.11,Travel,Branch,Completed
416,2162,3424,2025-08-18,Purchase,52.08,Travel,Phone,Completed
417,4914,1621,2025-05-07,Transfer,137.12,Education,Phone,Completed
418,4198,2921,2024-02-07,Withdrawal,11.89,Transportation,Mobile,Completed
419,4690,4718,2024-04-03,Purchase,125.52,Education,Branch,Completed
420,218,9,2025-08-27,Withdrawal,51.52,Dining,Branch,Completed
421,1831,1519,2025-01-16,Purchase,175.89,Retail,Branch,Completed
422,4573,1029,2024-05-08,Payment,252.13,Healthcare,Mobile,Pending
423,3116,4927,2024-02-14,Payment,39.99,Utilities,Online,Completed
424,494,4758,2024-04-12,Deposit,138.34,Travel,Branch,Completed
425,2611,4746,2025-08-10,Withdrawal,22.83,Utilities,Phone,Completed
426,2357,6545,2024-10-01,Purchase,125.35,Education,Online,Completed
427,2876,3824,2025-02-04,Withdrawal,31.69,Dining,ATM,Completed
428,1868,7078,2024-04-30,Payment,28.36,Education,Online,Completed
429,4934,1260,2024-05-12,Payment,69.0,Dining,Mobile,Pending
430,1771,3628,2024-12-29,Deposit,21.43,Retail,Online,Completed
431,1417,1021,2024-09-30,Payment,77.22,Healthcare,Online,Pending
432,3961,7005,2025-03-04,Withdrawal,111.48,Transportation,Online,Completed
433,3101,2397,2024-04-11,Withdrawal,195.34,Retail,Phone,Completed
434,3320,1106,2024-07-01,Transfer,12.59,Education,Mobile,Completed
435,4240,4007,2024-01-15,Deposit,119.37,Dining,Phone,Completed
436,4072,7415,2024-12-24,Purchase,22.28,Utilities,Branch,Pending
437,4256,4778,2025-08-21,Payment,517.2,Education,Mobile,Completed
438,1079,6686,2024-07-22,Purchase,28.47,Dining,Online,Pending
439,4053,3761,2024-07-08,Withdrawal,8.72,Retail,ATM,Pending
440,3534,4886,2025-02-01,Deposit,111.21,Travel,Mobile,Pending
441,3543,1301,2025-01-21,Deposit,238.93,Dining,Phone,Completed
442,32,3118,2024-09-21,Purchase,61.56,Grocery,Online,Completed
443,4348,4283,2025-03-05,Purchase,15.48,Grocery,Branch,Pending
444,4666,7077,2025-07-20,Withdrawal,29.59,Entertainment,Branch,Completed
445,2718,1870,2025-01-16,Deposit,21.1,Retail,Online,Completed
446,3891,5175,2025-05-06,Withdrawal,193.23,Dining,Mobile,Completed
447,2565,984,2024-08-29,Deposit,21.1,Dining,ATM,Failed
448,3299,5660,2024-10-08,Purchase,29.01,Utilities,Online,Failed
449,939,1123,2024-01-31,Purchase,45.85,Utilities,ATM,Completed
450,3765,766,2025-07-02,Deposit,275.47,Utilities,Branch,Failed
451,1771,7048,2024-09-01,Payment,163.59,Retail,Online,Completed
452,35,4525,2024-07-22,Withdrawal,24.89,Education,Phone,Completed
453,2626,7207,2024-12-12,Purchase,58.58,Dining,Online,Pending
454,3379,5882,2025-09-02,Purchase,28.0,Healthcare,Phone,Completed
455,1334,7417,2025-11-30,Payment,37.17,Dining,ATM,Completed
456,3071,5100,2025-02-17,Transfer,45.23,Dining,Phone,Pending
457,3681,1635,2025-02-18,Deposit,177.03,Retail,Mobile,Completed
458,4095,692,2025-07-11,Payment,79.57,Entertainment,ATM,Completed
459,2835,5666,2024-04-30,Purchase,35.52,Entertainment,Mobile,Pending
460,2267,7011,2025-01-02,Payment,217.68,Dining,Phone,Completed
461,3253,5527,2025-08-06,Withdrawal,116.92,Education,Mobile,Failed
462,1027,951,2024-06-01,Payment,49.22,Travel,Branch,Completed
463,4325,2843,2025-01-11,Payment,25.9,Retail,Online,Completed
464,2515,1354,2024-02-25,Deposit,7.1,Education,Branch,Completed
465,3714,6674,2025-04-16,Transfer,25.18,Retail,Branch,Failed
466,3956,650,2024-03-21,Deposit,44.73,Education,Phone,Completed
467,3424,3861,2025-09-24,Payment,228.4,Entertainment,Branch,Completed
468,1796,5929,2024-08-25,Withdrawal,65.85,Retail,Phone,Failed
469,847,6996,2024-11-15,Deposit,88.06,Dining,Phone,Completed
470,4278,6061,2025-11-13,Payment,97.37,Retail,Mobile,Completed
471,1148,3198,2024-07-20,Payment,36.27,Dining,Phone,Completed
472,2203,6419,2025-09-05,Deposit,13.3,Education,Phone,Pending
473,3829,926,2025-11-04,Transfer,54.86,Entertainment,Branch,Completed
474,2490,191,2025-11-27,Purchase,92.94,Travel,Phone,Completed
475,3055,5322,2025-05-31,Transfer,40.49,Healthcare,ATM,Failed
476,3518,7267,2025-09-03,Withdrawal,53.15,Travel,Mobile,Failed
477,652,4199,2025-10-18,Transfer,45.76,Entertainment,Phone,Completed
478,4524,1084,2025-04-16,Transfer,40.35,Utilities,Phone,Completed
479,4836,3434,2025-10-11,Purchase,74.98,Entertainment,Online,Pending
480,3951,6790,2024-08-20,Transfer,224.72,Education,ATM,Completed
481,3441,3737,2025-08-15,Purchase,33.78,Transportation,Branch,Completed
482,446,3624,2024-02-14,Purchase,41.42,Education,Online,Failed
483,4926,2664,2024-06-30,Deposit,25.98,Retail,Online,Completed
484,1491,7018,2025-10-26,Deposit,7.06,Transportation,Mobile,Pending
485,3522,2579,2025-11-09,Payment,21.1,Entertainment,Mobile,Completed
486,1774,3793,2024-04-30,Payment,44.65,Entertainment,Branch,Completed
487,4507,3036,2025-09-18,Purchase,18.58,Transportation,Phone,Failed
488,61,7229,2025-01-16,Purchase,55.03,Education,Branch,Pending
489,3452,1255,2024-11-11,Transfer,57.84,Retail,Mobile,Completed
490,2773,3105,2024-12-16,Purchase,34.34,Dining,ATM,Completed
491,4758,3698,2024-11-06,Transfer,255.83,Healthcare,Mobile,Completed
492,947,4918,2024-05-06,Deposit,208.27,Retail,Phone,Completed
493,2455,1970,2024-04-23,Deposit,46813.61,Utilities,Phone,Completed
494,3369,3768,2024-09-03,Payment,142.78,Education,Phone,Pending
495,4484,4515,2024-12-04,Purchase,15.2,Retail,Mobile,Pending
496,3544,5934,2024-09-27,Withdrawal,58.96,Grocery,Branch,Completed
497,4887,3782,2025-06-02,Payment,11.82,Dining,Branch,Failed
498,4938,4898,2024-03-05,Payment,21.03,Transportation,Phone,Completed
499,1883,6750,2025-01-01,Deposit,25.82,Healthcare,Phone,Completed
500,1807,2239,2025-05-09,Purchase,209.94,Transportation,Branch,Completed
501,915,2602,2025-07-27,Withdrawal,94.12,Entertainment,Mobile,Completed
502,1054,6409,2024-02-08,Withdrawal,40.94,Transportation,ATM,Completed
503,3737,2038,2025-08-14,Purchase,108.14,Transportation,Phone,Completed
504,2756,1793,2025-04-03,Deposit,31.94,Utilities,Mobile,Completed
505,2096,5389,2024-01-30,Transfer,17.53,Healthcare,Mobile,Completed
506,596,2422,2024-01-04,Purchase,20.43,Utilities,Branch,Completed
507,2568,4400,2025-03-16,Deposit,601.66,Utilities,Online,Completed
508,3895,4191,2025-02-27,Deposit,53.19,Utilities,ATM,Pending
509,4071,2873,2025-04-29,Withdrawal,61.49,Retail,Mobile,Completed
510,1103,119,2024-10-16,Transfer,133.79,Grocery,Mobile,Completed
511,116,5484,2025-02-06,Deposit,300.57,Transportation,ATM,Pending
512,1768,3922,2025-12-23,Purchase,21.48,Transportation,ATM,Completed
513,1676,5635,2025-11-28,Transfer,74.67,Transportation,Branch,Completed
514,2201,6423,2024-12-07,Deposit,99.0,Travel,Phone,Pending
515,3256,2297,2025-07-18,Transfer,238.36,Utilities,Mobile,Completed
516,1527,2981,2025-06-03,Payment,325.35,Retail,Online,Completed
517,2411,4730,2024-06-09,Transfer,109.71,Retail,Online,Completed
518,2766,775,2024-09-08,Withdrawal,182.9,Utilities,Phone,Failed
519,1442,5018,2024-06-25,Payment,33.8,Dining,Branch,Completed
520,2072,2065,2025-05-03,Purchase,46.56,Entertainment,Phone,Completed
521,3721,2310,2024-09-21,Withdrawal,11.94,Grocery,Phone,Completed
522,2951,938,2024-02-20,Transfer,97.18,Entertainment,Online,Pending
523,3996,5709,2025-04-29,Purchase,36.86,Utilities,Mobile,Completed
524,3895,4191,2025-03-04,Purchase,35.27,Utilities,Branch,Completed
525,4145,2243,2024-09-23,Purchase,28.17,Education,Phone,Pending
526,3067,4498,2024-07-07,Purchase,105.23,Transportation,Online,Completed
527,3487,5616,2024-08-22,Purchase,33.65,Dining,Phone,Completed
528,3182,2644,2024-07-14,Purchase,36.82,Retail,Phone,Completed
529,2817,1550,2025-10-12,Purchase,71.92,Healthcare,Mobile,Completed
530,3497,5374,2024-09-26,Withdrawal,17.07,Grocery,Phone,Failed
531,3033,4013,2025-03-08,Purchase,50.74,Education,Online,Pending
532,1598,2496,2024-08-10,Transfer,153.77,Retail,ATM,Completed
533,3840,120,2024-01-13,Payment,34.81,Retail,Online,Completed
534,2026,4070,2024-02-24,Withdrawal,14.98,Grocery,ATM,Completed
535,4020,7295,2024-01-29,Withdrawal,24.89,Transportation,Mobile,Completed
536,4046,4692,2025-07-18,Withdrawal,57.16,Travel,Branch,Pending
537,4531,5289,2024-10-14,Purchase,86.35,Grocery,Branch,Completed
538,2135,4369,2025-06-12,Payment,39.97,Dining,Branch,Completed
539,4119,6973,2024-04-13,Transfer,74.17,Healthcare,Branch,Completed
540,569,3988,2024-04-21,Withdrawal,71.66,Utilities,Mobile,Completed
541,381,6766,2024-10-24,Purchase,213.27,Entertainment,Online,Completed
542,862,2418,2025-07-19,Purchase,115.34,Transportation,Phone,Completed
543,2554,798,2025-01-28,Withdrawal,42.93,Dining,Branch,Pending
544,4039,680,2024-06-27,Transfer,192.31,Dining,Phone,Completed
545,2710,4516,2025-05-27,Payment,8.04,Grocery,ATM,Failed
546,870,1165,2024-10-01,Withdrawal,100.84,Transportation,Branch,Completed
547,1862,6120,2024-02-22,Payment,10.26,Travel,Phone,Completed
548,2299,4917,2025-05-18,Payment,47.58,Retail,Branch,Failed
549,4655,5127,2024-04-16,Deposit,123.78,Dining,Phone,Pending
550,1656,7386,2024-09-15,Withdrawal,19.0,Entertainment,Phone,Completed
551,2774,5894,2024-01-06,Transfer,91.23,Transportation,Branch,Completed
552,1349,4024,2025-04-10,Payment,35.37,Grocery,Mobile,Completed
553,1538,5854,2024-02-29,Transfer,112.72,Education,Online,Completed
554,3120,4590,2025-11-02,Transfer,23.36,Grocery,Mobile,Failed
555,1442,5092,2025-03-08,Purchase,18.63,Travel,Phone,Completed
556,2837,5801,2025-03-31,Transfer,191.57,Travel,Online,Failed
557,3554,165,2024-03-15,Payment,52.72,Transportation,Online,Pending
558,4954,151,2025-10-25,Deposit,26.76,Grocery,Online,Completed
559,3398,6543,2024-02-15,Withdrawal,60.01,Transportation,Branch,Completed
560,733,4332,2025-12-15,Withdrawal,53.73,Dining,Mobile,Completed
561,3411,4845,2025-02-19,Transfer,38.37,Travel,Phone,Pending
562,1890,660,2024-12-05,Purchase,28.95,Travel,Online,Failed
563,1741,57,2024-10-06,Withdrawal,10.2,Healthcare,ATM,Completed
564,2701,5064,2025-06-21,Deposit,217.16,Utilities,Branch,Completed
565,1184,29,2024-11-03,Transfer,125.22,Grocery,Online,Completed
566,4291,5258,2025-06-29,Payment,58.01,Transportation,ATM,Pending
567,4339,2888,2025-03-07,Withdrawal,106.14,Travel,Branch,Completed
568,1116,1771,2025-04-13,Transfer,17.75,Healthcare,Phone,Completed
569,581,1191,2024-11-29,Transfer,14.14,Dining,Online,Completed
570,3897,5525,2025-07-31,Deposit,73.5,Transportation,Phone,Completed
571,4391,6276,2024-02-15,Transfer,69.46,Education,ATM,Pending
572,4685,5532,2024-03-14,Payment,19.43,Grocery,Mobile,Completed
573,4699,4054,2025-04-27,Transfer,560.17,Travel,Online,Completed
574,1661,4720,2024-11-22,Deposit,15.3,Utilities,Phone,Completed
575,2755,3298,2024-08-01,Withdrawal,49.86,Utilities,Online,Pending
576,3155,3213,2024-12-21,Purchase,28.29,Entertainment,Online,Pending
577,2036,4232,2024-01-21,Transfer,58.64,Retail,ATM,Completed
578,2429,2681,2024-08-20,Payment,65.87,Transportation,Phone,Completed
579,1360,879,2024-04-16,Payment,111.16,Healthcare,Online,Pending
580,2929,1982,2024-02-18,Transfer,31.53,Grocery,Branch,Pending
581,2145,976,2025-08-14,Withdrawal,83.77,Transportation,ATM,Completed
582,3609,2677,2024-09-14,Deposit,173.5,Education,ATM,Completed
583,3674,2723,2025-08-30,Transfer,121.13,Dining,Mobile,Completed
584,3770,4461,2024-10-04,Payment,60.81,Grocery,ATM,Completed
585,27,1210,2024-06-29,Payment,67.84,Dining,ATM,Completed
586,924,298,2024-08-02,Payment,87.83,Education,Online,Completed
587,4407,4426,2024-04-28,Transfer,12.84,Retail,Mobile,Failed
588,2328,3815,2025-01-28,Transfer,8.94,Healthcare,ATM,Completed
589,107,325,2024-09-28,Deposit,68.07,Grocery,Branch,Completed
590,2985,5700,2025-02-10,Payment,35.39,Entertainment,Branch,Completed
591,4689,1082,2024-01-04,Transfer,736.71,Transportation,Phone,Completed
592,4484,4515,2025-06-02,Payment,270.01,Dining,Mobile,Completed
593,292,821,2025-09-30,Purchase,22.11,Dining,Mobile,Pending
594,3423,7367,2024-02-02,Withdrawal,35.17,Travel,ATM,Failed
595,2446,5888,2024-11-29,Deposit,35.08,Transportation,Branch,Completed
596,1956,4737,2024-09-14,Withdrawal,49.29,Entertainment,Branch,Completed
597,4354,4458,2024-06-21,Withdrawal,80.54,Entertainment,Branch,Completed
598,1916,6528,2025-02-18,Deposit,54.81,Retail,Branch,Completed
599,4653,7328,2025-05-13,Purchase,47.05,Dining,Mobile,Completed
600,1882,4429,2025-08-23,Purchase,150.98,Education,Branch,Completed
601,2685,6624,2024-04-29,Deposit,270.58,Grocery,ATM,Pending
602,4911,61,2025-02-08,Purchase,123.79,Transportation,Online,Pending
603,272,1122,2025-07-02,Withdrawal,208.11,Grocery,Mobile,Pending
604,3409,2584,2025-07-26,Payment,155.61,Education,Online,Failed
605,3047,3141,2025-06-03,Payment,19.33,Healthcare,Branch,Completed
606,4143,6854,2024-03-04,Transfer,63.03,Grocery,Phone,Pending
607,116,5484,2025-03-31,Transfer,17.52,Retail,Phone,Completed
608,3603,420,2025-02-04,Transfer,11.64,Utilities,Phone,Pending
609,3098,2741,2025-03-22,Purchase,31.96,Utilities,Online,Completed
610,977,1400,2025-06-25,Withdrawal,54.53,Utilities,Branch,Failed
611,3306,4970,2024-03-10,Withdrawal,35.71,Utilities,Online,Completed
612,1169,1886,2025-05-23,Payment,218.0,Travel,Mobile,Completed
613,2935,1436,2024-03-07,Payment,3.77,Utilities,Mobile,Completed
614,1502,6369,2024-04-04,Transfer,93.44,Retail,ATM,Completed
615,2709,214,2025-11-12,Payment,6.32,Dining,ATM,Completed
616,3912,2596,2024-01-28,Purchase,62.92,Entertainment,Phone,Pending
617,3768,6342,2024-11-18,Withdrawal,35.62,Dining,Mobile,Completed
618,2707,6483,2025-11-12,Withdrawal,1190.37,Retail,Mobile,Completed
619,4384,954,2025-07-21,Purchase,100.52,Grocery,Branch,Pending
620,4358,6194,2024-09-04,Transfer,54.6,Utilities,ATM,Failed
621,1189,4638,2024-04-27,Withdrawal,75.32,Dining,Online,Completed
622,2541,823,2025-07-23,Purchase,79.89,Education,ATM,Completed
623,4716,2911,2024-10-15,Purchase,263.8,Retail,ATM,Completed
624,3208,4422,2024-01-29,Purchase,39.61,Travel,Phone,Completed
625,10,5980,2025-06-03,Purchase,475.07,Travel,Phone,Failed
626,1886,4176,2024-07-26,Deposit,399.23,Transportation,ATM,Completed
627,723,113,2024-07-16,Transfer,11.08,Travel,Branch,Completed
628,2849,4926,2024-01-18,Purchase,64.79,Transportation,ATM,Failed
629,642,5862,2025-01-06,Purchase,50.23,Education,Branch,Pending
630,3279,86,2024-07-26,Transfer,27.28,Healthcare,Branch,Completed
631,4670,3885,2024-10-18,Deposit,80.28,Retail,Online,Failed
632,4999,5951,2025-09-09,Purchase,62.19,Travel,Branch,Pending
633,2492,2392,2024-06-12,Purchase,12.58,Dining,Mobile,Failed
634,1876,5690,2025-04-10,Deposit,252.93,Retail,Online,Completed
635,3735,1844,2025-10-27,Deposit,37.92,Transportation,Phone,Completed
636,1442,5092,2025-09-08,Withdrawal,88.72,Dining,ATM,Pending
637,3826,5609,2025-04-17,Withdrawal,42.04,Entertainment,Online,Completed
638,3505,2752,2025-07-17,Payment,17.28,Utilities,Mobile,Completed
639,3604,5636,2025-05-05,Deposit,207.11,Utilities,Phone,Completed
640,2440,4810,2024-01-07,Deposit,49.49,Entertainment,Phone,Completed
641,2107,5303,2025-12-11,Purchase,10.75,Dining,Online,Failed
642,293,3999,2025-06-08,Withdrawal,105.34,Utilities,Mobile,Pending
643,3205,5183,2024-05-18,Withdrawal,99.9,Entertainment,Mobile,Completed
644,1527,7286,2025-06-05,Withdrawal,487.27,Travel,Branch,Completed
645,1373,1236,2024-08-28,Transfer,60.85,Healthcare,Branch,Completed
646,2837,5971,2025-06-24,Transfer,177.88,Dining,Mobile,Pending
647,3347,401,2024-07-13,Deposit,548.81,Retail,Online,Pending
648,3082,5165,2024-08-20,Purchase,13.21,Dining,ATM,Completed
649,731,2949,2024-07-30,Transfer,50.49,Grocery,Phone,Completed
650,3060,2551,2024-05-07,Deposit,33.68,Utilities,Mobile,Pending
651,3387,5972,2024-06-04,Purchase,30.07,Travel,Online,Failed
652,2455,7230,2025-08-22,Purchase,64.79,Transportation,Mobile,Pending
653,227,2251,2024-02-20,Payment,71.07,Dining,Mobile,Completed
654,3617,4085,2024-02-17,Payment,30.15,Travel,Mobile,Failed
655,4544,5104,2025-10-26,Payment,23.91,Transportation,ATM,Completed
656,1751,7050,2024-06-14,Purchase,18.23,Transportation,Mobile,Failed
657,644,740,2025-07-31,Transfer,73.13,Transportation,Online,Failed
658,190,211,2024-05-02,Withdrawal,139.06,Utilities,Phone,Completed
659,102,5582,2024-07-02,Payment,44.3,Utilities,Phone,Pending
660,1805,1069,2025-07-28,Purchase,47.07,Transportation,Phone,Completed
661,2573,5776,2025-05-12,Payment,109.27,Grocery,ATM,Completed
662,4496,6823,2025-07-23,Transfer,67.03,Healthcare,Branch,Completed
663,2233,6068,2025-03-04,Withdrawal,58.76,Dining,Branch,Failed
664,2801,6555,2025-06-26,Transfer,58.18,Entertainment,Online,Pending
665,2475,6587,2025-08-20,Deposit,50.72,Education,Online,Completed
666,1607,944,2025-08-13,Purchase,188.99,Utilities,Branch,Completed
667,1661,3867,2024-06-05,Withdrawal,67.34,Transportation,Online,Completed
668,697,6886,2024-11-04,Transfer,40.58,Transportation,Mobile,Completed
669,39,6010,2024-07-13,Payment,122.05,Utilities,Phone,Completed
670,1217,4167,2024-12-31,Payment,14.29,Transportation,Online,Completed
671,1892,1363,2024-02-25,Deposit,87.68,Transportation,Branch,Completed
672,1301,6025,2024-10-10,Withdrawal,117.58,Education,Phone,Completed
673,1896,2182,2025-10-29,Deposit,213.76,Dining,Mobile,Completed
674,4344,5388,2024-12-18,Transfer,34.68,Travel,Online,Completed
675,305,5682,2025-01-02,Payment,37.48,Travel,Branch,Completed
676,1714,7101,2025-11-06,Transfer,12.99,Transportation,Branch,Failed
677,1303,6637,2024-03-01,Payment,65.0,Utilities,ATM,Completed
678,3036,1800,2024-02-20,Transfer,48.85,Travel,Online,Completed
679,1503,3268,2024-01-15,Deposit,36.45,Dining,Branch,Failed
680,187,6441,2025-03-03,Purchase,42.51,Utilities,Phone,Completed
681,1749,2789,2024-12-26,Deposit,61.39,Utilities,Online,Failed
682,4336,1240,2025-11-18,Withdrawal,69.31,Retail,Online,Pending
683,1491,7018,2024-10-04,Payment,37.4,Entertainment,Phone,Pending
684,3387,5972,2025-12-20,Transfer,47.93,Travel,Phone,Completed
685,3495,2782,2025-05-22,Withdrawal,59.8,Utilities,ATM,Completed
686,2517,873,2025-06-19,Deposit,183.65,Dining,ATM,Failed
687,3589,6013,2025-12-15,Purchase,145.75,Transportation,Phone,Pending
688,4245,3688,2025-05-02,Deposit,210.12,Grocery,Mobile,Completed
689,1476,4074,2024-12-29,Payment,73.92,Grocery,ATM,Completed
690,2530,5960,2024-10-08,Transfer,10.97,Entertainment,Mobile,Completed
